topic_EN,topic_NL,argument_NL,stance_label,stance_conf,stance_num_labelers,stance_con,stance_neutral,stance_pro,quality_score,quality_num_labelers,quality_negative,quality_positive
We should ban targeted killing,We moeten gerichte doden verbieden.,Geen enkele vorm van doden is wenselijk en dat geldt ook voor gericht doden.,1,1,10,0,0,10,,,,
We should ban targeted killing,We moeten gerichte doden verbieden.,Geweld lost niks op. Daardoor krijg je meer slachtoffers en vaak onschuldigen.,1,0.729637128,10,3,0,7,0.65049711,9,3,6
We should ban targeted killing,We moeten gerichte doden verbieden.,Het is een methode die wordt gebruikt bij mensen wier daden onvergeeflijk zijn geweest,-1,0.798566944,10,8,0,2,,,,
We should ban targeted killing,We moeten gerichte doden verbieden.,"Het is erg goed omdat niemand het verdient om op deze manier te sterven
 ",1,1,10,0,0,10,,,,
We should ban targeted killing,We moeten gerichte doden verbieden.,"Het is niet bedoeld om moord te bevorderen, maar om het te rechtvaardigen als middel om een specifieke politieke agenda te promoten",-1,0.498469521,10,5,1,4,0.433463996,10,6,4
We should ban targeted killing,We moeten gerichte doden verbieden.,"Het is niet bedoeld om moord te bevorderen, maar om het te rechtvaardigen als middel om een specifieke politieke agenda te promoten",-1,0.498469521,10,5,1,4,0.815624822,10,2,8
We should ban targeted killing,We moeten gerichte doden verbieden.,Het is niet juist omdat het heeft bijgedragen tot het waarborgen van gerechtigheid,-1,0.80145974,11,9,0,2,0.272578094,10,7,3
We should ban targeted killing,We moeten gerichte doden verbieden.,I think it's okay because all people don't deserve death,1,0.88439459,10,1,0,9,1,5,0,5
We should ban targeted killing,We moeten gerichte doden verbieden.,"Ik denk dat het een goed idee is, omdat niemand het verdient om te sterven",1,0.88439459,10,1,0,9,1,5,0,5
We should ban targeted killing,We moeten gerichte doden verbieden.,Ik denk niet dat we gerichte moorden moeten verbieden,-1,1,10,9,0,1,1,5,0,5
We should ban targeted killing,We moeten gerichte doden verbieden.,Misschien is dit de enige manier om gevaarlijke terroristen in hun bedoelingen te voorkomen.,-1,1,10,10,0,0,,,,
We should ban targeted killing,We moeten gerichte doden verbieden.,"Mord, wer darüber nachdenkt, hat kein Herz",1,1,10,0,0,10,,,,
We should ban targeted killing,We moeten gerichte doden verbieden.,"Mord, wer darüber nachdenkt, ist, weil sie nicht neben Gott sind",1,0.904332721,10,1,0,9,0.112603066,10,9,1
We should ban targeted killing,We moeten gerichte doden verbieden.,"Nee, omdat we een duidelijk idee hebben van wie het doelwit zal zijn",-1,0.898664944,10,9,0,1,,,,
We should ban targeted killing,We moeten gerichte doden verbieden.,Selectieve moorden zijn grotendeels nuttig gezien de economische voordelen,-1,1,10,10,0,0,,,,
We should ban targeted killing,We moeten gerichte doden verbieden.,Selectieve moorden zijn grotendeels nuttig gezien de economische voordelen.,-1,0.840029786,10,8,0,2,0.591995519,9,4,5
We should ban targeted killing,We moeten gerichte doden verbieden.,We kunnen natuurlijk geen onschuldige mensen kiezen om ze te doden,1,0.798813951,10,2,0,8,,,,
We should ban targeted killing,We moeten gerichte doden verbieden.,"We moeten gericht doden en straffen verbieden, zodat het niet ongestraft blijft",1,1,11,0,0,11,0.428120853,10,5,5
We should ban targeted killing,We moeten gerichte doden verbieden.,"We moeten gericht doden verbieden, dit gebeurt wanneer politici denken dat ze de inwoners bezitten",1,1,10,0,0,10,,,,
We should ban targeted killing,We moeten gerichte doden verbieden.,dit is een extreme maatregel voor mensen die een zware misdaad hebben begaan,-1,0.748915385,10,7,0,3,0.382962638,9,5,4
We should ban targeted killing,We moeten gerichte doden verbieden.,dit is een laatste redmiddel voor bepaalde soorten mensen die zeer ernstige misdaden hebben begaan,-1,0.757438452,10,7,0,3,0.594075439,9,4,5
We should ban targeted killing,We moeten gerichte doden verbieden.,het lijkt mij dat deze handelingen noodzakelijk zijn voor mensen wier daden of geen vergeving hebben,-1,1,10,10,0,0,,,,
We should ban targeted killing,We moeten gerichte doden verbieden.,https://annotate.appen.com/ asddddddddddddddddddddd,0,1,10,0,10,0,0,10,10,0
We should ban targeted killing,We moeten gerichte doden verbieden.,https://annotate.appen.com/ asddddddddddddddddddddd,0,1,10,0,10,0,0,9,9,0
We should ban targeted killing,We moeten gerichte doden verbieden.,https://annotate.appen.com/ asddddddddddddddddddddd,0,1,10,0,10,0,0,10,10,0
We should ban targeted killing,We moeten gerichte doden verbieden.,https://annotate.appen.com/ asddddddddddddddddddddd,0,1,10,0,10,0,0,9,9,0
We should ban targeted killing,We moeten gerichte doden verbieden.,https://annotate.appen.com/ asddddddddddddddddddddd,0,1,10,0,10,0,0,9,9,0
We should ban targeted killing,We moeten gerichte doden verbieden.,https://annotate.appen.com/ asddddddddddddddddddddd,0,1,10,0,10,0,0,10,10,0
We should ban targeted killing,We moeten gerichte doden verbieden.,https://annotate.appen.com/ asddddddddddddddddddddd,0,1,10,0,10,0,0,9,9,0
We should ban targeted killing,We moeten gerichte doden verbieden.,https://annotate.appen.com/ asddddddddddddddddddddd,0,1,10,0,10,0,0,10,10,0
We should ban targeted killing,We moeten gerichte doden verbieden.,in de ruimste zin het gebrek aan geloof in het bestaan ​​van Deidade,0,0.610605779,10,0,6,4,0.110985527,10,9,1
We should ban targeted killing,We moeten gerichte doden verbieden.,in de ruimste zin het gebrek aan geloof in het bestaan ​​van Deidade,0,0.610605779,10,0,6,4,0,10,10,0
We should ban targeted killing,We moeten gerichte doden verbieden.,in de ruimste zin het gebrek aan geloof in het bestaan ​​van Deidade,0,0.610605779,10,0,6,4,0,10,10,0
We should ban targeted killing,We moeten gerichte doden verbieden.,in de ruimste zin het gebrek aan geloof in het bestaan ​​van Deidade,0,0.610605779,10,0,6,4,0,9,9,0
We should ban targeted killing,We moeten gerichte doden verbieden.,in de ruimste zin het gebrek aan geloof in het bestaan ​​van Deidade,0,0.610605779,10,0,6,4,0,9,9,0
We should ban targeted killing,We moeten gerichte doden verbieden.,in de ruimste zin het gebrek aan geloof in het bestaan ​​van Deidade,0,0.610605779,10,0,6,4,0,10,10,0
We should ban targeted killing,We moeten gerichte doden verbieden.,"ja, we moeten gerichte moorden verbieden",1,1,10,0,0,10,,,,
We should ban targeted killing,We moeten gerichte doden verbieden.,mag niet worden verboden omdat ze op een bepaalde manier de leiders van criminele bendes aanvallen waardoor ze uit elkaar vallen,-1,1,10,10,0,0,0.878403646,9,1,8
We should ban targeted killing,We moeten gerichte doden verbieden.,moord wordt beschouwd als een daad van de beste prijs om een motief te bevestigen,1,0.51196395,10,5,0,5,,,,
We should ban targeted killing,We moeten gerichte doden verbieden.,nee We moeten gericht doden verbieden omdat we allemaal de schade moeten dragen,-1,0.674520868,10,7,0,3,0.810440533,10,2,8
We should ban targeted killing,We moeten gerichte doden verbieden.,nee We moeten gericht doden verbieden omdat we allemaal straf verdienen als we een fout hebben gemaakt,-1,0.823239646,10,8,0,2,0.690986152,10,3,7
We should ban targeted killing,We moeten gerichte doden verbieden.,of het moet worden verboden omdat het moord op onschuldige mensen aanmoedigt vanwege informatiestoringen,1,1,10,0,0,10,,,,
We should ban targeted killing,We moeten gerichte doden verbieden.,of we gerichte moorden moeten verbieden,1,0.907852651,10,1,0,9,0,9,9,0
We should ban targeted killing,We moeten gerichte doden verbieden.,sdfffffffffffffffffffffffffffffffffff sdffffffffffffffffffffffff,0,1,10,0,10,0,0,10,10,0
We should ban targeted killing,We moeten gerichte doden verbieden.,sdfffffffffffffffffffffffffffffffffff sdffffffffffffffffffffffff,0,1,10,0,10,0,0,9,9,0
We should ban targeted killing,We moeten gerichte doden verbieden.,sdfffffffffffffffffffffffffffffffffff sdffffffffffffffffffffffff,0,1,10,0,10,0,0,12,12,0
We should ban targeted killing,We moeten gerichte doden verbieden.,sdfffffffffffffffffffffffffffffffffff sdffffffffffffffffffffffff,0,1,10,0,10,0,0,10,10,0
We should ban targeted killing,We moeten gerichte doden verbieden.,sdfffffffffffffffffffffffffffffffffff sdffffffffffffffffffffffff,0,1,10,0,10,0,0,9,9,0
We should ban targeted killing,We moeten gerichte doden verbieden.,"sommige criminelen kunnen dergelijke ernstige handelingen niet worden vergeven
 ",-1,1,10,10,0,0,,,,
We should ban targeted killing,We moeten gerichte doden verbieden.,this is an extreme measure used in people who have committed terrible acts,-1,0.531227806,10,5,0,5,0.912082144,9,1,8
We should ban targeted killing,We moeten gerichte doden verbieden.,voor mensen die onvergeeflijke misdaden hebben begaan,-1,1,10,10,0,0,,,,
We should ban targeted killing,We moeten gerichte doden verbieden.,we moeten gerichte moorden intrekken omdat ze elk lid van de samenleving in gevaar brengen,1,0.923668361,10,1,0,9,0.908664851,10,1,9
We should ban targeted killing,We moeten gerichte doden verbieden.,we moeten gerichte moorden intrekken omdat ze elk lid van de samenleving in gevaar brengen.,1,0.911376722,10,1,0,9,0.88826478,9,1,8
We should ban targeted killing,We moeten gerichte doden verbieden.,we mogen gerichte moorden niet verbieden,-1,0.744651683,10,7,0,3,0,10,10,0
We should ban targeted killing,We moeten gerichte doden verbieden.,we mogen gerichte moorden niet verbieden om op te ruimen,-1,0.8911317,10,9,0,1,0,9,9,0
We should legalize cannabis,We moeten cannabis legaliseren,Cannabis is een medicijn en daarom schadelijk,-1,0.911376722,10,9,1,0,0.813106827,9,2,7
We should legalize cannabis,We moeten cannabis legaliseren,"Durch die Legalisierung laufen wir Gefahr, unsere Lebensweise zu beenden",-1,1,10,10,0,0,0.294102117,9,6,3
We should legalize cannabis,We moeten cannabis legaliseren,Geen gebruik van openbare verdedigers mag niet verplicht zijn.,0,0.502224413,10,5,5,0,0.11173522,9,8,1
We should legalize cannabis,We moeten cannabis legaliseren,Het is medicinaal geworden en van grote hulp voor bepaalde mensen,1,1,10,0,0,10,,,,
We should legalize cannabis,We moeten cannabis legaliseren,"Het kan zomaar normaal worden. Dat je het overal kan kopen zoals sigaretten in pakjes.  
Is zeer slecht voor mensen met een mental problemen.",-1,1,10,10,0,0,,,,
We should legalize cannabis,We moeten cannabis legaliseren,Iedereen kan er wel aan komen maar dan moet je het niet overal verkopen.,1,1,10,0,0,10,,,,
We should legalize cannabis,We moeten cannabis legaliseren,"Ik denk dat het prima zou zijn, met hun respectieve maatregelen",1,1,10,0,0,10,0.617037362,9,4,5
We should legalize cannabis,We moeten cannabis legaliseren,"Ik vind het heel goed om mensen te kunnen helpen, met hun respectievelijke regelgeving",1,1,10,0,0,10,,,,
We should legalize cannabis,We moeten cannabis legaliseren,Je kan het toch overal krigen. Dan maar op een veilige manier.,1,1,10,0,0,10,0.617037362,9,4,5
We should legalize cannabis,We moeten cannabis legaliseren,Legalisatie zou politici veel meer controle geven en 100% illegale verkoop zou worden voorkomen,1,1,10,0,0,10,,,,
We should legalize cannabis,We moeten cannabis legaliseren,We moeten cannabis legaliseren zodat de maffia eindigt,1,1,10,0,0,10,0.227882605,10,8,2
We should legalize cannabis,We moeten cannabis legaliseren,"We moeten cannabis legaliseren, net zoals we allemaal high worden",1,1,10,0,0,10,0.110985527,10,9,1
We should legalize cannabis,We moeten cannabis legaliseren,We zouden er goed aan doen door cannabis te legaliseren,1,0.907852651,10,1,0,9,0,9,9,0
We should legalize cannabis,We moeten cannabis legaliseren,Wir sollten Cannabis legalisieren und Gramm zum freien Verkauf kaufen,1,0.832156211,10,2,0,8,0.122370921,9,8,1
We should legalize cannabis,We moeten cannabis legaliseren,"als ik het ermee eens ben omdat veel andere misdaden worden vermeden, omdat mensen het op een meer gecontroleerde en openbare manier zullen kunnen gebruiken",1,0.902076397,10,1,0,9,0.889014473,10,1,9
We should legalize cannabis,We moeten cannabis legaliseren,cannabis kan bij bepaalde gelegenheden een explosie van emoties veroorzaken bij degenen die het gebruiken vanwege hun plezier,-1,0.738231512,10,7,0,3,0.596447832,9,4,5
We should legalize cannabis,We moeten cannabis legaliseren,cannabis kan bij bepaalde gelegenheden een explosie van emoties veroorzaken bij degenen die het gebruiken vanwege hun plezier.,-1,1,10,10,0,0,,,,
We should legalize cannabis,We moeten cannabis legaliseren,dit dient medicinaal voor sommige mensen met problemen,1,1,11,0,0,11,0.654236362,10,4,6
We should legalize cannabis,We moeten cannabis legaliseren,het helpt mensen met angst en is bewezen,1,1,10,0,0,10,,,,
We should legalize cannabis,We moeten cannabis legaliseren,"het is bewezen dat het medicinale kenmerken heeft
 ",1,1,10,0,0,10,1,9,0,9
We should legalize cannabis,We moeten cannabis legaliseren,het is medicinaal en helpt veel mensen,1,1,10,0,0,10,,,,
We should legalize cannabis,We moeten cannabis legaliseren,"het kan niet worden gedaan, wat de hoeveelheid kwaadaardige medicijnen alleen maar vergroot.",-1,0.902983492,10,9,0,1,0.88826478,9,1,8
We should legalize cannabis,We moeten cannabis legaliseren,het legaliseren van de drug zou een collectieve zelfmoord zijn,-1,1,10,10,0,0,,,,
We should legalize cannabis,We moeten cannabis legaliseren,"het lijkt me goed, omdat ze het in veel landen hebben gelegaliseerd",1,1,10,0,0,10,,,,
We should legalize cannabis,We moeten cannabis legaliseren,het lijkt mij goed op initiatief van andere landen,1,1,10,0,0,10,0.178597861,10,8,2
We should legalize cannabis,We moeten cannabis legaliseren,https://annotate.appen.com/ asddddddddddddddddddddd,0,1,11,0,11,0,0,10,10,0
We should legalize cannabis,We moeten cannabis legaliseren,https://annotate.appen.com/ asddddddddddddddddddddd,0,1,11,0,11,0,0,9,9,0
We should legalize cannabis,We moeten cannabis legaliseren,https://annotate.appen.com/ asddddddddddddddddddddd,0,1,11,0,11,0,0,10,10,0
We should legalize cannabis,We moeten cannabis legaliseren,https://annotate.appen.com/ asddddddddddddddddddddd,0,1,11,0,11,0,0,9,9,0
We should legalize cannabis,We moeten cannabis legaliseren,https://annotate.appen.com/ asddddddddddddddddddddd,0,1,11,0,11,0,0,9,9,0
We should legalize cannabis,We moeten cannabis legaliseren,https://annotate.appen.com/ asddddddddddddddddddddd,0,1,11,0,11,0,0,10,10,0
We should legalize cannabis,We moeten cannabis legaliseren,https://annotate.appen.com/ asddddddddddddddddddddd,0,1,11,0,11,0,0,9,9,0
We should legalize cannabis,We moeten cannabis legaliseren,https://annotate.appen.com/ asddddddddddddddddddddd,0,1,11,0,11,0,0,10,10,0
We should legalize cannabis,We moeten cannabis legaliseren,in de ruimste zin het gebrek aan geloof in het bestaan ​​van Deidade,0,0.926476866,10,1,9,0,0.110985527,10,9,1
We should legalize cannabis,We moeten cannabis legaliseren,in de ruimste zin het gebrek aan geloof in het bestaan ​​van Deidade,0,0.926476866,10,1,9,0,0,10,10,0
We should legalize cannabis,We moeten cannabis legaliseren,in de ruimste zin het gebrek aan geloof in het bestaan ​​van Deidade,0,0.926476866,10,1,9,0,0,10,10,0
We should legalize cannabis,We moeten cannabis legaliseren,in de ruimste zin het gebrek aan geloof in het bestaan ​​van Deidade,0,0.926476866,10,1,9,0,0,9,9,0
We should legalize cannabis,We moeten cannabis legaliseren,in de ruimste zin het gebrek aan geloof in het bestaan ​​van Deidade,0,0.926476866,10,1,9,0,0,9,9,0
We should legalize cannabis,We moeten cannabis legaliseren,in de ruimste zin het gebrek aan geloof in het bestaan ​​van Deidade,0,0.926476866,10,1,9,0,0,10,10,0
We should legalize cannabis,We moeten cannabis legaliseren,ja ja het lijkt mij dat we cannabis moeten legaliseren,1,1,10,0,0,10,1,5,0,5
We should legalize cannabis,We moeten cannabis legaliseren,ja ja we moeten cannabis legaliseren,1,1,10,0,0,10,0,10,10,0
We should legalize cannabis,We moeten cannabis legaliseren,legaliseer drugs zodat de wereld in zijn beste stijl kan leven,1,1,10,0,0,10,0.108428224,10,9,1
We should legalize cannabis,We moeten cannabis legaliseren,"legalisiere das Medikament, damit es keine Ausreden gibt",1,1,10,0,0,10,0,9,9,0
We should legalize cannabis,We moeten cannabis legaliseren,met hun respectievelijke maatregelen en voorzorgsmaatregelen is prima,1,1,10,0,0,10,,,,
We should legalize cannabis,We moeten cannabis legaliseren,"nee We zouden cannabis moeten legaliseren, we zouden onze waarden verliezen",-1,1,10,10,0,0,,,,
We should legalize cannabis,We moeten cannabis legaliseren,of we cannabis moeten legaliseren.,1,1,10,0,0,10,0,10,10,0
We should legalize cannabis,We moeten cannabis legaliseren,we moeten cannabis niet legaliseren,-1,1,10,10,0,0,,,,
We should legalize cannabis,We moeten cannabis legaliseren,we moeten cannabis niet legaliseren.,-1,1,11,11,0,0,0,10,10,0
We should legalize cannabis,We moeten cannabis legaliseren,we moeten niet legaliseren dat cannabis veel schade aanricht,-1,1,10,10,0,0,,,,
We should prohibit school prayer,We moeten het schoolgebed verbieden.,Al op jonge leeftijd worden kinderen met gebed bijgebracht,-1,0.909070965,10,9,0,1,0.370811105,9,6,3
We should prohibit school prayer,We moeten het schoolgebed verbieden.,Bidden op school brengt onze kinderen dichter bij God,-1,1,10,10,0,0,0,9,9,0
We should prohibit school prayer,We moeten het schoolgebed verbieden.,Bidden op school veroorzaakt alleen maar problemen,1,1,10,0,0,10,,,,
We should prohibit school prayer,We moeten het schoolgebed verbieden.,Das Gebet in der Schule wurde politisiert. Sie wollen wirklich mehr Politik als Religion,1,0.730077478,10,3,0,7,0.227882605,10,8,2
We should prohibit school prayer,We moeten het schoolgebed verbieden.,"De aanwezigheid van vrouwen vernietigt de kameraadschap van het lichaam, wat nodig is voor een effectieve strijd",1,0.498986073,10,3,2,5,,,,
We should prohibit school prayer,We moeten het schoolgebed verbieden.,De essentie van de overwegingen was dat geen enkel oordeel werkelijk vrijwillig was toen het door de school werd goedgekeurd,-1,0.6315577,10,6,1,3,0.227882605,10,8,2
We should prohibit school prayer,We moeten het schoolgebed verbieden.,De essentie van de overwegingen was dat geen enkel oordeel werkelijk vrijwillig was toen het door de school werd goedgekeurd,-1,0.6315577,10,6,1,3,0,8,8,0
We should prohibit school prayer,We moeten het schoolgebed verbieden.,Heeft niet echt met leren te maken. Ik vind dat ouders dat thuis moeten doen.,1,0.80767397,10,2,0,8,0.429350858,10,6,4
We should prohibit school prayer,We moeten het schoolgebed verbieden.,"Het is een openbare dienst, met als doel degenen die beschuldigd of beschuldigd worden van een misdaad, een eenvoudige misdaad of een misdrijf, te verdedigen",0,0.842575286,10,1,8,1,0.374105783,10,6,4
We should prohibit school prayer,We moeten het schoolgebed verbieden.,"Het is een openbare dienst, met als doel degenen die beschuldigd of beschuldigd worden van een misdaad, een eenvoudige misdaad of een misdrijf, te verdedigen",0,0.842575286,10,1,8,1,0.809176995,9,2,7
We should prohibit school prayer,We moeten het schoolgebed verbieden.,"Het is een openbare dienst, met als doel degenen die beschuldigd of beschuldigd worden van een misdaad, een eenvoudige misdaad of een misdrijf, te verdedigen",0,0.842575286,10,1,8,1,0.199934511,10,8,2
We should prohibit school prayer,We moeten het schoolgebed verbieden.,"Het is een openbare dienst, met als doel degenen die beschuldigd of beschuldigd worden van een misdaad, een eenvoudige misdaad of een misdrijf, te verdedigen",0,0.842575286,10,1,8,1,0.33415722,9,6,3
We should prohibit school prayer,We moeten het schoolgebed verbieden.,"Het is een openbare dienst, met als doel degenen die beschuldigd of beschuldigd worden van een misdaad, een eenvoudige misdaad of een misdrijf, te verdedigen",0,0.842575286,10,1,8,1,1,5,0,5
We should prohibit school prayer,We moeten het schoolgebed verbieden.,"Het is een openbare dienst, met als doel degenen die beschuldigd of beschuldigd worden van een misdaad, een eenvoudige misdaad of een misdrijf, te verdedigen",0,0.842575286,10,1,8,1,0.465440933,10,5,5
We should prohibit school prayer,We moeten het schoolgebed verbieden.,"Het is een openbare dienst, met als doel degenen die beschuldigd of beschuldigd worden van een misdaad, een eenvoudige misdaad of een misdrijf, te verdedigen",0,0.842575286,10,1,8,1,0.108428224,10,9,1
We should prohibit school prayer,We moeten het schoolgebed verbieden.,"Het zou goed zijn omdat het kind geen optie heeft om nee te zeggen
 ",1,0.891618635,10,1,0,9,,,,
We should prohibit school prayer,We moeten het schoolgebed verbieden.,"Ja, op school alleen leren en niet geloof er bij halen. Dat kan men zelf bepalen buiten school tijden. 
Ouders is daar heel belangrijk bij",1,1,10,0,0,10,0.434990809,9,5,4
We should prohibit school prayer,We moeten het schoolgebed verbieden.,Niet iedereen heeft ouders die er mee bezig zijn. Dan kan dat wel fijn zijn voor sommige leerlingen.,-1,1,10,10,0,0,,,,
We should prohibit school prayer,We moeten het schoolgebed verbieden.,Schoolgebed helpt onze studenten om in contact te komen met God. We kunnen het niet verbieden.,-1,1,10,10,0,0,0.294102117,9,6,3
We should prohibit school prayer,We moeten het schoolgebed verbieden.,The essence of the recitals was that no judgment was truly voluntary when it was approved by the school,-1,0.586370638,10,6,2,2,0.184375178,10,8,2
We should prohibit school prayer,We moeten het schoolgebed verbieden.,We moeten gebed op school verbieden omdat het onpersoonlijk is met een hogere mate van generalisatie,1,1,10,0,0,10,,,,
We should prohibit school prayer,We moeten het schoolgebed verbieden.,We moeten schoolgebed verbieden als er geen valse goden bestaan,1,1,10,0,0,10,,,,
We should prohibit school prayer,We moeten het schoolgebed verbieden.,"We moeten schoolgebed verbieden dat ze zullen bestuderen, er zullen geen priesters zijn",1,0.908071105,10,1,0,9,0.596447832,9,4,5
We should prohibit school prayer,We moeten het schoolgebed verbieden.,"We mogen de gevangenisstraf niet verbieden, omdat het niet nodig is te postuleren dat de straffen zijn verwerkt.",-1,0.662965045,10,7,1,2,1,5,0,5
We should prohibit school prayer,We moeten het schoolgebed verbieden.,"Wir sollten das Schulgebet verbieten, weil die Religion nicht gezwungen werden sollte",1,1,10,0,0,10,,,,
We should prohibit school prayer,We moeten het schoolgebed verbieden.,als de ouders het ermee eens zijn lijkt het me goed,-1,0.601815005,10,6,0,4,,,,
We should prohibit school prayer,We moeten het schoolgebed verbieden.,"die van een andere religie zijn gebonden en het is discriminerend
 ",1,0.832659891,10,2,0,8,0.911139479,9,1,8
We should prohibit school prayer,We moeten het schoolgebed verbieden.,dit stimuleert onderwijs in religie vanaf jonge leeftijd,-1,0.905668948,10,9,0,1,1,5,0,5
We should prohibit school prayer,We moeten het schoolgebed verbieden.,helpt kinderen al vanaf jonge leeftijd een overtuiging te hebben,-1,1,10,10,0,0,,,,
We should prohibit school prayer,We moeten het schoolgebed verbieden.,helpt kinderen op jonge leeftijd religie te begrijpen,-1,1,10,10,0,0,,,,
We should prohibit school prayer,We moeten het schoolgebed verbieden.,het lijkt me goed omdat kinderen geen keus hebben,1,0.901642882,10,1,0,9,,,,
We should prohibit school prayer,We moeten het schoolgebed verbieden.,"het lijkt mij dat gebed kinderen helpt bij hun vorming
 ",-1,1,10,10,0,0,,,,
We should prohibit school prayer,We moeten het schoolgebed verbieden.,"het moet verboden zijn, iedereen kan zelf beslissen of hij gelooft of niet.",1,1,10,0,0,10,1,5,0,5
We should prohibit school prayer,We moeten het schoolgebed verbieden.,hiermee veroorzaken ze dat de kinderen geen gelovigen zijn,-1,0.910703254,11,10,0,1,0.272578094,10,7,3
We should prohibit school prayer,We moeten het schoolgebed verbieden.,https://annotate.appen.com/ asddddddddddddddddddddd,0,1,10,0,10,0,0,10,10,0
We should prohibit school prayer,We moeten het schoolgebed verbieden.,https://annotate.appen.com/ asddddddddddddddddddddd,0,1,10,0,10,0,0,9,9,0
We should prohibit school prayer,We moeten het schoolgebed verbieden.,https://annotate.appen.com/ asddddddddddddddddddddd,0,1,10,0,10,0,0,10,10,0
We should prohibit school prayer,We moeten het schoolgebed verbieden.,https://annotate.appen.com/ asddddddddddddddddddddd,0,1,10,0,10,0,0,9,9,0
We should prohibit school prayer,We moeten het schoolgebed verbieden.,https://annotate.appen.com/ asddddddddddddddddddddd,0,1,10,0,10,0,0,9,9,0
We should prohibit school prayer,We moeten het schoolgebed verbieden.,https://annotate.appen.com/ asddddddddddddddddddddd,0,1,10,0,10,0,0,10,10,0
We should prohibit school prayer,We moeten het schoolgebed verbieden.,https://annotate.appen.com/ asddddddddddddddddddddd,0,1,10,0,10,0,0,9,9,0
We should prohibit school prayer,We moeten het schoolgebed verbieden.,https://annotate.appen.com/ asddddddddddddddddddddd,0,1,10,0,10,0,0,10,10,0
We should prohibit school prayer,We moeten het schoolgebed verbieden.,in de ruimste zin van het gebrek aan geloof in het bestaan ​​van Deidade,-1,0.563272675,10,6,0,4,0,8,8,0
We should prohibit school prayer,We moeten het schoolgebed verbieden.,in de ruimste zin van het gebrek aan geloof in het bestaan ​​van Deidade,-1,0.563272675,10,6,0,4,1,5,0,5
We should prohibit school prayer,We moeten het schoolgebed verbieden.,ja ja We moeten schoolgebed verbieden.,1,1,10,0,0,10,,,,
We should prohibit school prayer,We moeten het schoolgebed verbieden.,kinderen moeten van school leren bidden,-1,1,10,10,0,0,,,,
We should prohibit school prayer,We moeten het schoolgebed verbieden.,leer kinderen vanaf jonge leeftijd om gelovig te zijn,-1,1,11,11,0,0,0.272578094,10,7,3
We should prohibit school prayer,We moeten het schoolgebed verbieden.,nee We moeten schoolgebed verbieden omdat kinderen het verdienen te weten dat er een god is,-1,1,10,10,0,0,,,,
We should prohibit school prayer,We moeten het schoolgebed verbieden.,nee nee We moeten schoolgebed verbieden.,-1,1,10,10,0,0,,,,
We should prohibit school prayer,We moeten het schoolgebed verbieden.,"nein Wir sollten das Schulgebet verbieten, weil Religion ein Segen ist",-1,1,10,9,0,1,1,5,0,5
We should prohibit school prayer,We moeten het schoolgebed verbieden.,"of het moet worden verboden, omdat het verplicht is om religieuze aanhangers vanaf jonge leeftijd op scholen bij te brengen",1,0.923668361,10,1,0,9,0.712802777,10,3,7
We should prohibit school prayer,We moeten het schoolgebed verbieden.,of we schoolgebed moeten verbieden,1,1,10,0,0,10,,,,
We should prohibit school prayer,We moeten het schoolgebed verbieden.,of we schoolgebed moeten verbieden.,1,0.901889889,10,1,0,9,,,,
We should prohibit school prayer,We moeten het schoolgebed verbieden.,sdfffffffffffffffffffffffffffffffffff sdffffffffffffffffffffffff,0,1,10,0,10,0,0,10,10,0
We should prohibit school prayer,We moeten het schoolgebed verbieden.,sdfffffffffffffffffffffffffffffffffff sdffffffffffffffffffffffff,0,1,10,0,10,0,0,9,9,0
We should prohibit school prayer,We moeten het schoolgebed verbieden.,sdfffffffffffffffffffffffffffffffffff sdffffffffffffffffffffffff,0,1,10,0,10,0,0,12,12,0
We should prohibit school prayer,We moeten het schoolgebed verbieden.,sdfffffffffffffffffffffffffffffffffff sdffffffffffffffffffffffff,0,1,10,0,10,0,0,10,10,0
We should prohibit school prayer,We moeten het schoolgebed verbieden.,sdfffffffffffffffffffffffffffffffffff sdffffffffffffffffffffffff,0,1,10,0,10,0,0,9,9,0
We should prohibit school prayer,We moeten het schoolgebed verbieden.,we moeten schoolgebed niet verbieden,-1,1,10,10,0,0,0,10,10,0
We should prohibit school prayer,We moeten het schoolgebed verbieden.,zeer jonge kinderen zijn al betrokken bij religie,-1,1,10,10,0,0,,,,
We should prohibit school prayer,We moeten het schoolgebed verbieden.,"zolang de ouders ervan op de hoogte zijn en het toestaan, is het prima",-1,0.894414856,10,9,0,1,,,,
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,"De aanwezigheid van vrouwen vernietigt de kameraadschap van het lichaam, wat nodig is voor een effectieve strijd",1,0.614717107,10,4,0,6,,,,
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,"De meeste vrouwen met wie we spraken, zijn er sterk van overtuigd dat het leger zou moeten zijn als ... Het verbieden van vrouwen voor bepaalde banen is volgens haar net zo archaïsch als de ""Don't Ask",-1,1,10,10,0,0,0.294102117,9,6,3
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,"Frauen sind nicht kampfbereit, weil sie nicht so erzogen wurden",1,0.744651683,10,3,0,7,0.108428224,10,9,1
We should prohibit women in combat,We moeten vrouwen in de strijd verbieden.,"Frauen sind qualifiziert, sich jeder Herausforderung zu stellen",-1,1,10,10,0,0,,,,
