topic_EN,topic_FR,argument_FR,stance_label,stance_conf,stance_num_labelers,stance_con,stance_neutral,stance_pro,quality_score,quality_num_labelers,quality_negative,quality_positive
Social media brings more harm than good,Les médias sociaux font plus de mal que de bien,les médias sociaux nuisent à notre santé et nous font perdre notre temps;,1,1,10,0,0,10,0.764655369,10,3,7
Social media brings more harm than good,Les médias sociaux font plus de mal que de bien,les médias sociaux ont permis à chacun d’établir des relations avec d’autres partout dans le monde,-1,0.899969166,10,9,0,1,,,,
Social media brings more harm than good,Les médias sociaux font plus de mal que de bien,"les médias sociaux relatent de fausses informations, montrent la vie de tout le monde, donne des envies de faire n'importe quoi car c'est à celui qui fera le plus le buzz",1,1,6,0,0,6,0.79712579,6,1,5
Social media brings more harm than good,Les médias sociaux font plus de mal que de bien,les médias sociaux sont un gaspillage à utiliser,1,1,6,0,0,6,0,6,6,0
Social media brings more harm than good,Les médias sociaux font plus de mal que de bien,les reseaux sociaux permettent une interaction entre les gens pouvant les aider,-1,1,10,10,0,0,,,,
Social media brings more harm than good,Les médias sociaux font plus de mal que de bien,les reseaux sociaux presentent aussi des messages de soutien qui aident les gens,-1,1,10,10,0,0,0.60308025,10,4,6
Social media brings more harm than good,Les médias sociaux font plus de mal que de bien,les réseaux sociaux contribuent à la détérioration de la société,1,1,10,0,0,10,,,,
Social media brings more harm than good,Les médias sociaux font plus de mal que de bien,"les réseaux sociaux contribuent à la société de différentes manières, l'un est la communication et l'autre l'information, il est donc bon de les avoir sous la main",-1,1,10,10,0,0,1,10,0,10
Social media brings more harm than good,Les médias sociaux font plus de mal que de bien,"les réseaux sociaux contribuent à être informés là où les médias conventionnels n'atteignent pas, ils aident entre autres au divertissement",-1,1,10,10,0,0,1,10,0,10
Social media brings more harm than good,Les médias sociaux font plus de mal que de bien,les réseaux sociaux permettent aux personnes de rester en contact malgré les longues distances qui les séparent.,-1,1,10,10,0,0,1,10,0,10
Social media brings more harm than good,Les médias sociaux font plus de mal que de bien,les réseaux sociaux permettent d'être informé de tout ce qui se passe dans le monde entier est un assez bon outil,-1,1,6,6,0,0,0.856993513,6,1,5
Social media brings more harm than good,Les médias sociaux font plus de mal que de bien,les réseaux sociaux sont les pires catastrophes de masse de l'humanité,1,1,10,0,0,10,0.22499585,10,7,3
Social media brings more harm than good,Les médias sociaux font plus de mal que de bien,oui Les réseaux sociaux attirent plus de mal que de bien,1,1,6,0,0,6,0,6,6,0
Social media brings more harm than good,Les médias sociaux font plus de mal que de bien,"permet de détruire une vie, une carrière ou une entreprise",1,1,6,0,0,6,0.338730117,6,4,2
Social media brings more harm than good,Les médias sociaux font plus de mal que de bien,permettent de rester informé en quasi temps réel,-1,1,10,10,0,0,0.699077306,10,4,6
Social media brings more harm than good,Les médias sociaux font plus de mal que de bien,s'ils aident beaucoup les gens à faciliter leur quotidien,-1,1,10,10,0,0,0.226412659,10,7,3
Social media brings more harm than good,Les médias sociaux font plus de mal que de bien,"vraiment s'ils abusent des réseaux, en particulier pour promouvoir des messages de haine et de jaunissement qui ne contribuent à rien",1,1,10,0,0,10,0.946402682,10,1,9
The use of public defenders should be mandatory,L'utilisation des défenseurs publics devrait être obligatoire,Aucun recours aux défenseurs publics ne devrait être obligatoire.,-1,1,10,10,0,0,0,10,10,0
The use of public defenders should be mandatory,L'utilisation des défenseurs publics devrait être obligatoire,Aucune idée désolé je doit passé a lautre  sujet,0,0.60487737,10,4,6,0,0.172815341,10,8,2
The use of public defenders should be mandatory,L'utilisation des défenseurs publics devrait être obligatoire,Avoir le droit au défenseur public doit être obligatoire car tout justiciable a droit a une défense qui garantie un procès équitable,1,1,6,0,0,6,1,6,0,6
The use of public defenders should be mandatory,L'utilisation des défenseurs publics devrait être obligatoire,C'est le seul moyen de garantir une justice équitable pour tous et pas uniquement pour les plus riches.,1,1,10,0,0,10,1,10,0,10
The use of public defenders should be mandatory,L'utilisation des défenseurs publics devrait être obligatoire,Ca donne la meme chance a tout le monde pour avoir le meme niveau de service,1,0.91324499,10,0,1,9,0.389612418,10,6,4
The use of public defenders should be mandatory,L'utilisation des défenseurs publics devrait être obligatoire,"Ca va mettre des limites sur la liberte de choix, et diminuer l'acces aux bons avocats",-1,0.907621405,10,9,0,1,0.6219156,10,3,7
The use of public defenders should be mandatory,L'utilisation des défenseurs publics devrait être obligatoire,Certain cas est trop mineur pour avoir accès à un avocat.,-1,0.800737188,10,8,0,2,0.167991033,10,8,2
The use of public defenders should be mandatory,L'utilisation des défenseurs publics devrait être obligatoire,Certains pensent que dans certaine affaires  les justiciables coupable de crimes grave tel que le meurtre ne doivent en aucun cas avoir droit a un  défenseur public car c'est immorale de défendre un criminel,-1,1,6,6,0,0,1,6,0,6
The use of public defenders should be mandatory,L'utilisation des défenseurs publics devrait être obligatoire,Ceux qui ne souhaitent pas de défense sont libres de leur choix. On ne peut pas les forcer.,-1,1,10,10,0,0,,,,
The use of public defenders should be mandatory,L'utilisation des défenseurs publics devrait être obligatoire,"Chacun reste libre d'embaucher celui qu'il veut, et choisir celui qui le represente",-1,1,10,10,0,0,,,,
The use of public defenders should be mandatory,L'utilisation des défenseurs publics devrait être obligatoire,Chaque individu est libre et a le droit de refuser un défenseur public pour son affaire,-1,0.897996783,10,9,0,1,0.258120562,10,7,3
The use of public defenders should be mandatory,L'utilisation des défenseurs publics devrait être obligatoire,Chaque personne a le droit dèêtre défendu.,1,1,10,0,0,10,0.458495871,5,2,3
The use of public defenders should be mandatory,L'utilisation des défenseurs publics devrait être obligatoire,"Chaque personne devrait avoir le droit de choisir si c'est la meilleure option, si un défenseur rémunéré ou public, il n'y a aucune raison de pousser quelqu'un à en utiliser un",-1,1,6,6,0,0,0.881715492,6,1,5
The use of public defenders should be mandatory,L'utilisation des défenseurs publics devrait être obligatoire,"En rendant obligatoire les défenseurs publics, cela pourrait causer des problèmes d'ordre juridique en allant à l'encontre des lois constitutionnelles, amenant à nuire à la souveraineté de l'Etat.",-1,1,10,10,0,0,0.74249157,10,2,8
The use of public defenders should be mandatory,L'utilisation des défenseurs publics devrait être obligatoire,"Es ist ein öffentlicher Dienst, dessen Zweck es ist, diejenigen zu verteidigen, die eines Verbrechens, einfachen Verbrechens oder Vergehens beschuldigt oder beschuldigt werden",1,0.615109891,10,3,0,7,0.323046283,6,4,2
The use of public defenders should be mandatory,L'utilisation des défenseurs publics devrait être obligatoire,"Es ist ein öffentlicher Dienst, dessen Zweck es ist, diejenigen zu verteidigen, die eines Verbrechens, einfachen Verbrechens oder Vergehens beschuldigt oder beschuldigt werden",1,0.615109891,10,3,0,7,0,10,10,0
The use of public defenders should be mandatory,L'utilisation des défenseurs publics devrait être obligatoire,"Es ist ein öffentlicher Dienst, dessen Zweck es ist, diejenigen zu verteidigen, die eines Verbrechens, einfachen Verbrechens oder Vergehens beschuldigt oder beschuldigt werden",1,0.615109891,10,3,0,7,0,10,10,0
The use of public defenders should be mandatory,L'utilisation des défenseurs publics devrait être obligatoire,"IL NE DEVRAIT PAS ÊTRE OBLIGATOIRE, LES PERSONNES QUI DEVRAIENT CHOISIR LA DÉFENSE AVEC LAQUELLE ILS SENTENT SÛR.",-1,1,10,10,0,0,0.471927989,10,5,5
The use of public defenders should be mandatory,L'utilisation des défenseurs publics devrait être obligatoire,Ils ont moins de ressources de temps pour s'engager dans un seul cas,-1,0.908002135,10,9,0,1,0.516345391,10,4,6
The use of public defenders should be mandatory,L'utilisation des défenseurs publics devrait être obligatoire,Ils sont souvent surchargés de travail et sous-payés pour le travail qu'ils font,-1,0.91324499,10,9,0,1,0.420140717,10,5,5
The use of public defenders should be mandatory,L'utilisation des défenseurs publics devrait être obligatoire,"It is a public service, the purpose of which is to defend those accused or accused of a crime, simple crime or misdemeanor",1,0.825905289,30,3,2,25,0.239397411,7,4,3
The use of public defenders should be mandatory,L'utilisation des défenseurs publics devrait être obligatoire,"It is a public service, the purpose of which is to defend those accused or accused of a crime, simple crime or misdemeanor,",1,0.775539947,8,2,0,6,0.351285182,8,5,3
The use of public defenders should be mandatory,L'utilisation des défenseurs publics devrait être obligatoire,"It is a public service, the purpose of which is to defend those accused or charged with crime, simple crime or misdemeanor",1,0.821416413,10,2,0,8,0.398809749,10,6,4
The use of public defenders should be mandatory,L'utilisation des défenseurs publics devrait être obligatoire,Je suis d'accord car de nombreuses personnes qui ont besoin de défense ne l'ont pas et leurs droits sont violés,1,1,10,0,0,10,0.874690127,10,1,9
The use of public defenders should be mandatory,L'utilisation des défenseurs publics devrait être obligatoire,La liberté devrait être donnée aux personnes de ne pas avoir recours à des défenseurs publics ou non. Chaque citoyen est personnellement responsable de son propre intérêt et des résultats.,-1,0.685538465,6,4,0,2,0.787211488,6,1,5
The use of public defenders should be mandatory,L'utilisation des défenseurs publics devrait être obligatoire,La liberté devrait être laissée aux gens dans le cas du choix d'un avocat car l'avocat privé peut être apte à résoudre les cas,-1,1,10,10,0,0,0.473738035,10,4,6
The use of public defenders should be mandatory,L'utilisation des défenseurs publics devrait être obligatoire,Le recours aux défenseurs publics ne devraient pas être obligatoire pour le maintien de l'ordre juridique et afin de faire valoir l'autorité de l'Etat.,-1,1,10,10,0,0,0.93780808,10,2,8
The use of public defenders should be mandatory,L'utilisation des défenseurs publics devrait être obligatoire,Le recours à des défenseurs publics devrait être obligatoire,1,1,10,0,0,10,0,10,10,0
The use of public defenders should be mandatory,L'utilisation des défenseurs publics devrait être obligatoire,Le recours à des défenseurs publics devrait être obligatoire pour le respect du système judiciaire que notre état a mis en place.,1,1,6,0,0,6,0.584337278,6,2,4
The use of public defenders should be mandatory,L'utilisation des défenseurs publics devrait être obligatoire,Le recours à des défenseurs publics doit être obligatoire afin d'assurer la défense des droits des citoyens afin qu'ils ne soient pas soumis à l'injustice résultant d'une erreur de calcul de leur part.,1,1,6,0,0,6,1,6,0,6
The use of public defenders should be mandatory,L'utilisation des défenseurs publics devrait être obligatoire,Le recours à des défenseurs publics doit être obligatoire pour chaque accusé afin de garantir un jugement approprié et de ne pas être lésé à la suite d'une erreur de calcul de l'accusé.,1,1,10,0,0,10,,,,
The use of public defenders should be mandatory,L'utilisation des défenseurs publics devrait être obligatoire,Le recours à des défenseurs publics ne devrait pas être obligatoire car il est trop facile de se défendre lorsque l'on commet un délit.,-1,0.908480798,10,9,0,1,0.357846327,10,6,4
The use of public defenders should be mandatory,L'utilisation des défenseurs publics devrait être obligatoire,"Le recours à des défenseurs publics ne devrait pas être obligatoire car parfois il ne comprennent pas exactement ce qu'on attend d'eux  vu qu' ils  s'accrochent sur leurs idées trop carrées, souvent politisées!",-1,1,10,10,0,0,0.473738035,10,4,6
